#{"t_start": 1724151161.8511932, "env_id": "None"}
r,l,t,arousal,satiety,social-touch
-222.81992,500,46267.298657,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2544.9006,500,46267.298695,pursuer_0_0.4253745380963724,pursuer_0_1.0601057915640537,pursuer_0_0
2196.56,500,46267.298733,pursuer_1_0.4505730344997803,pursuer_1_1.0939196083050424,pursuer_1_0
1636.0044,500,46267.298774,pursuer_0_0.5316390937696156,pursuer_0_1.223395617618741,pursuer_0_0
1903.311,500,46267.298812,pursuer_1_0.48952192208620193,pursuer_1_1.4810914334446632,pursuer_1_0
1534.9436,500,46348.941272,pursuer_0_0.5473791016127371,pursuer_0_1.4241527573986776,pursuer_0_0
1371.1038,500,46348.941699,pursuer_1_0.5547115577328242,pursuer_1_1.2714193313434006,pursuer_1_0
901.7856,500,46348.941784,pursuer_0_0.622904987543964,pursuer_0_1.478315791029814,pursuer_0_0
2552.514,500,46348.941832,pursuer_1_0.4098711461399706,pursuer_1_1.3125501402254947,pursuer_1_0
2484.1287,500,46348.941873,pursuer_0_0.42898888771499816,pursuer_0_1.059046171082913,pursuer_0_0
915.7555,500,46348.941913,pursuer_1_0.6102894260761785,pursuer_1_1.3293195262493163,pursuer_1_0
-135.10098,500,46348.941951,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1318.7299,500,46348.941989,pursuer_1_0.5589927074778297,pursuer_1_1.270804247009805,pursuer_1_0
-103.886696,500,46348.942028,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2406.9023,500,46348.942065,pursuer_1_0.4294093409798245,pursuer_1_1.0714783573874898,pursuer_1_0
2236.5571,500,46348.942104,pursuer_0_0.4642483540183208,pursuer_0_1.1790543953884642,pursuer_0_0
1905.9893,500,46348.942142,pursuer_1_0.4958983344077014,pursuer_1_1.439788764146109,pursuer_1_0
-114.08829,500,46348.94218,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-205.143,500,46348.942217,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-102.50328,500,46348.942254,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1224.3992,500,46348.942291,pursuer_1_0.5703550346086869,pursuer_1_1.2809725516397141,pursuer_1_0
2428.1125,500,46492.48027,pursuer_0_0.4394391066398812,pursuer_0_1.484616290787838,pursuer_0_0
63.134476,500,46492.481151,pursuer_1_0.7236487322573559,pursuer_1_1.4665834112298708,pursuer_1_0
2764.8716,500,46492.481237,pursuer_0_0.3971752187000026,pursuer_0_1.31803476049879,pursuer_0_0
-203.69728,500,46492.481287,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1041.9211,500,46492.481331,pursuer_0_0.6071574838491522,pursuer_0_1.4634448670090752,pursuer_0_0
1512.1317,500,46492.481372,pursuer_1_0.5375414984129305,pursuer_1_1.2318221692508151,pursuer_1_0
2737.222,500,46492.481412,pursuer_0_0.3972311119825701,pursuer_0_1.310356493434069,pursuer_0_0
2102.4263,500,46492.481452,pursuer_1_0.4587377607837975,pursuer_1_1.1085711557466122,pursuer_1_0
1249.5023,500,46492.481492,pursuer_0_0.581239184798092,pursuer_0_1.3043140522644785,pursuer_0_0
2566.2156,500,46492.481532,pursuer_1_0.40910265593875755,pursuer_1_1.4146448113882686,pursuer_1_0
-122.28243,500,46492.481572,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2460.2937,500,46492.481611,pursuer_1_0.42194392027886224,pursuer_1_1.0630322869850741,pursuer_1_0
2660.8315,500,46492.481651,pursuer_0_0.4103172230583248,pursuer_0_1.2379053379083755,pursuer_0_0
2510.6633,500,46492.48169,pursuer_1_0.4177744617916856,pursuer_1_1.1142631581266136,pursuer_1_0
2683.883,500,46492.481729,pursuer_0_0.4049962812063014,pursuer_0_1.3353392390072978,pursuer_0_0
822.3843,500,46492.481769,pursuer_1_0.6207376688854342,pursuer_1_1.3425692558062199,pursuer_1_0
2906.6265,500,46585.030337,pursuer_0_0.3809442796206688,pursuer_0_1.321049093606864,pursuer_0_0
2022.3777,500,46585.031215,pursuer_1_0.47559111764894435,pursuer_1_1.4575007511851497,pursuer_1_0
2080.0452,500,46585.031291,pursuer_0_0.47513263629169533,pursuer_0_1.1425051406845046,pursuer_0_0
-205.4114,500,46585.031339,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-124.02409,500,46585.03138,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-201.28355,500,46585.03142,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1853.3226,500,46585.031457,pursuer_0_0.5026040493704155,pursuer_0_1.1873702844753846,pursuer_0_0
1327.906,500,46585.031496,pursuer_1_0.5585807016439286,pursuer_1_1.4624529812229854,pursuer_1_0
1824.3174,500,46585.031534,pursuer_0_0.5084614025110539,pursuer_0_1.1892844708893322,pursuer_0_0
1649.2479,500,46585.031573,pursuer_1_0.5166214767946172,pursuer_1_1.204245001072386,pursuer_1_0
2389.7078,500,46585.031614,pursuer_0_0.44381059542891876,pursuer_0_1.4845696631801373,pursuer_0_0
2484.778,500,46585.031652,pursuer_1_0.4226965873967221,pursuer_1_1.3264858648760642,pursuer_1_0
1021.55743,500,46585.03169,pursuer_0_0.608922676941599,pursuer_0_1.3437000594383446,pursuer_0_0
2517.8118,500,46585.031727,pursuer_1_0.41287517544383306,pursuer_1_1.0247716195602223,pursuer_1_0
2884.022,500,46585.031765,pursuer_0_0.383957513919143,pursuer_0_1.4246003938855156,pursuer_0_0
-204.73592,500,46585.031802,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-111.945435,500,46679.113564,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
700.29877,500,46679.113698,pursuer_1_0.6393602452142226,pursuer_1_1.4967199486062013,pursuer_1_0
2309.6682,500,46679.113754,pursuer_0_0.4491684512448415,pursuer_0_1.0913461406998213,pursuer_0_0
-235.55229,500,46679.113798,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2494.435,500,46679.113837,pursuer_0_0.4292862157528215,pursuer_0_1.17567738626749,pursuer_0_0
2182.5664,500,46679.113874,pursuer_1_0.449540103936371,pursuer_1_1.0951792847218236,pursuer_1_0
2504.6301,500,46679.113912,pursuer_0_0.42785021916609595,pursuer_0_1.058416269306398,pursuer_0_0
2381.4502,500,46679.11395,pursuer_1_0.43176759231887085,pursuer_1_1.0679016022878935,pursuer_1_0
-172.66037,500,46679.113987,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-221.75299,500,46679.114024,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1244.101,500,46679.11406,pursuer_0_0.581706154342765,pursuer_0_1.307495027249808,pursuer_0_0
2474.4443,500,46679.114098,pursuer_1_0.41909650390710923,pursuer_1_1.348288418788687,pursuer_1_0
2944.2532,500,46679.114134,pursuer_0_0.3744793884632065,pursuer_0_1.3520297113253508,pursuer_0_0
555.5454,500,46679.114171,pursuer_1_0.6612950969473946,pursuer_1_1.39391122046619,pursuer_1_0
2502.3765,500,46679.114209,pursuer_0_0.42909894436984647,pursuer_0_1.0609433707404343,pursuer_0_0
-199.90242,500,46679.114251,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2051.6487,500,46774.930071,pursuer_0_0.48203922977686403,pursuer_0_1.158082343844941,pursuer_0_0
2640.857,500,46774.930206,pursuer_1_0.3978194520420965,pursuer_1_1.4086771174524473,pursuer_1_0
2922.0754,500,46774.930261,pursuer_0_0.3778246470120529,pursuer_0_1.2807261476275913,pursuer_0_0
2807.7126,500,46774.930306,pursuer_1_0.3826624045150391,pursuer_1_1.2847315052022177,pursuer_1_0
2211.1865,500,46774.930348,pursuer_0_0.46241653507589897,pursuer_0_1.1944558305225528,pursuer_0_0
1120.465,500,46774.930389,pursuer_1_0.579114845644805,pursuer_1_1.3002612271910494,pursuer_1_0
1870.5011,500,46774.930429,pursuer_0_0.5104282345584036,pursuer_0_1.4979854294683206,pursuer_0_0
-200.65845,500,46774.930468,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2267.348,500,46774.930507,pursuer_0_0.44820268479865716,pursuer_0_1.1112766688527225,pursuer_0_0
-242.1002,500,46774.930546,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2578.4197,500,46774.930585,pursuer_0_0.4169475171641694,pursuer_0_1.032033793895197,pursuer_0_0
1853.0538,500,46774.930623,pursuer_1_0.49150310778499945,pursuer_1_1.1702348132897349,pursuer_1_0
-116.17005,500,46774.930662,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-222.21317,500,46774.930701,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
19.089941,500,46774.93074,pursuer_0_0.7353991479071197,pursuer_0_1.4860997340681759,pursuer_0_0
2084.893,500,46774.930779,pursuer_1_0.4672531324373686,pursuer_1_1.1233451610720806,pursuer_1_0
433.1938,500,46872.259221,pursuer_0_0.6862704013460111,pursuer_0_1.4310419183452996,pursuer_0_0
270.0743,500,46872.259362,pursuer_1_0.6948146305723899,pursuer_1_1.4364010523579689,pursuer_1_0
2043.6958,500,46872.259419,pursuer_0_0.4804740518845672,pursuer_0_1.1483272959934174,pursuer_0_0
2632.4114,500,46872.259462,pursuer_1_0.4004791608683223,pursuer_1_1.3521587871248553,pursuer_1_0
3103.9702,500,46872.259503,pursuer_0_0.3579373465881969,pursuer_0_1.3304912751419902,pursuer_0_0
504.50116,500,46872.259543,pursuer_1_0.6692223394074568,pursuer_1_1.404698919151039,pursuer_1_0
-122.4238,500,46872.260449,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
978.7291,500,46872.260515,pursuer_1_0.6039480359504045,pursuer_1_1.3757892483255727,pursuer_1_0
2322.4126,500,46872.260557,pursuer_0_0.4488846819932121,pursuer_0_1.0924052272938076,pursuer_0_0
2616.3762,500,46872.260592,pursuer_1_0.40887375247618,pursuer_1_1.1127386828580383,pursuer_1_0
2289.058,500,46872.260627,pursuer_0_0.4482344872947315,pursuer_0_1.0974933519374312,pursuer_0_0
225.09096,500,46872.26066,pursuer_1_0.7005744164156956,pursuer_1_1.4396194882145403,pursuer_1_0
77.49304,500,46872.260693,pursuer_0_0.7275869302637477,pursuer_0_1.4699799969155585,pursuer_0_0
31.93201,500,46872.260726,pursuer_1_0.7225646809084777,pursuer_1_1.4723745118469667,pursuer_1_0
-132.05864,500,46872.260759,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-238.807,500,46872.260797,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2820.2693,500,46931.980691,pursuer_0_0.3935901457122538,pursuer_0_1.1481505463769348,pursuer_0_0
2728.8616,500,46931.980774,pursuer_1_0.38921214409985505,pursuer_1_1.1141107870620997,pursuer_1_0
565.22003,500,46931.980806,pursuer_0_0.6713530592373905,pursuer_0_1.4192518827462652,pursuer_0_0
79.508125,500,46931.980832,pursuer_1_0.7206733582365099,pursuer_1_1.4654875768389732,pursuer_1_0
735.7807,500,46931.980856,pursuer_0_0.6479785152675336,pursuer_0_1.4203730178123959,pursuer_0_0
2694.8093,500,46931.980878,pursuer_1_0.39326583641901286,pursuer_1_1.0959737633961364,pursuer_1_0
2637.225,500,46931.9809,pursuer_0_0.41225311790570635,pursuer_0_1.0869002047735006,pursuer_0_0
-189.57108,500,46931.980922,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2762.3162,500,46931.980944,pursuer_0_0.3986179226896419,pursuer_0_1.1040040423769188,pursuer_0_0
2365.177,500,46931.980966,pursuer_1_0.4341273748901901,pursuer_1_1.0643171613082538,pursuer_1_0
2593.226,500,46931.980987,pursuer_0_0.4119819857631486,pursuer_0_1.0316888765307548,pursuer_0_0
2468.1096,500,46931.981009,pursuer_1_0.4204122842090876,pursuer_1_1.0481469643059402,pursuer_1_0
2914.6294,500,46931.98103,pursuer_0_0.37888606481608794,pursuer_0_1.318469774179293,pursuer_0_0
-224.24632,500,46931.981052,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2983.7258,500,46931.981073,pursuer_0_0.3673395518239412,pursuer_0_1.3686918553800214,pursuer_0_0
2010.6581,500,46931.981095,pursuer_1_0.47084232760039907,pursuer_1_1.1485215172862968,pursuer_1_0
-142.11069,500,46984.105861,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2555.446,500,46984.105948,pursuer_1_0.41253804318937193,pursuer_1_1.0258261896997605,pursuer_1_0
700.3161,500,46984.105982,pursuer_0_0.6482374654129162,pursuer_0_1.3779888524632098,pursuer_0_0
2192.624,500,46984.106008,pursuer_1_0.45184264953110637,pursuer_1_1.3923657266867322,pursuer_1_0
298.19376,500,46984.106032,pursuer_0_0.699672890143259,pursuer_0_1.437363782987955,pursuer_0_0
1299.447,500,46984.106055,pursuer_1_0.5638252393023357,pursuer_1_1.4423426929139431,pursuer_1_0
2661.2227,500,46984.106078,pursuer_0_0.41178753075692903,pursuer_0_1.0927782155582162,pursuer_0_0
2469.2593,500,46984.106102,pursuer_1_0.41995909777684237,pursuer_1_1.0368164327821854,pursuer_1_0
2042.1006,500,46984.106125,pursuer_0_0.4832116663742684,pursuer_0_1.152760570845029,pursuer_0_0
-203.88918,500,46984.106148,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2743.7354,500,46984.10617,pursuer_0_0.40341885126351523,pursuer_0_1.0760394949609962,pursuer_0_0
2675.4575,500,46984.106194,pursuer_1_0.39929142230671455,pursuer_1_1.0971627384045104,pursuer_1_0
-124.75417,500,46984.106217,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2159.519,500,46984.106239,pursuer_1_0.4591186044158922,pursuer_1_1.4970804316207733,pursuer_1_0
-114.54646,500,46984.106262,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2809.656,500,46984.106285,pursuer_1_0.3802972029746595,pursuer_1_1.3608619036532705,pursuer_1_0
2713.6235,500,47036.296651,pursuer_0_0.4035622016934818,pursuer_0_1.066500523903989,pursuer_0_0
-216.65039,500,47036.296744,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2639.8096,500,47036.296777,pursuer_0_0.4094330867485399,pursuer_0_1.0419650196779815,pursuer_0_0
2116.8418,500,47036.296802,pursuer_1_0.4647287000471723,pursuer_1_1.259242813554006,pursuer_1_0
2988.8328,500,47036.296826,pursuer_0_0.3732511543364419,pursuer_0_1.2379629488708848,pursuer_0_0
1664.2014,500,47036.296848,pursuer_1_0.5172315389738635,pursuer_1_1.20101750541042,pursuer_1_0
2539.516,500,47036.296869,pursuer_0_0.4238000872071693,pursuer_0_1.3107403017864874,pursuer_0_0
-225.35213,500,47036.296891,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2940.743,500,47036.296913,pursuer_0_0.3775540102074488,pursuer_0_1.1869777362283376,pursuer_0_0
-201.91318,500,47036.296935,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2525.8489,500,47036.296956,pursuer_0_0.4258739266347173,pursuer_0_1.3075376007648307,pursuer_0_0
1129.3545,500,47036.296977,pursuer_1_0.5885386458890076,pursuer_1_1.3023440702311533,pursuer_1_0
2104.0303,500,47036.296999,pursuer_0_0.4755898075350279,pursuer_0_1.1373692798100523,pursuer_0_0
2103.573,500,47036.29702,pursuer_1_0.46526603327016286,pursuer_1_1.3873976787194007,pursuer_1_0
-114.07104,500,47036.297042,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2148.0642,500,47036.297063,pursuer_1_0.45846668728082174,pursuer_1_1.1096320244960354,pursuer_1_0
-124.51724,500,48984.059182,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
188.87476,500,48984.060288,pursuer_1_0.7034115795837247,pursuer_1_1.442956802345896,pursuer_1_0
-8.548285,500,48984.060474,pursuer_0_0.7413667774329523,pursuer_0_1.4895419047173988,pursuer_0_0
2392.4985,500,48984.060585,pursuer_1_0.42857210253929484,pursuer_1_1.058204194537355,pursuer_1_0
-144.2373,500,48984.06068,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2482.2297,500,48984.060768,pursuer_1_0.4193784097599066,pursuer_1_1.0561147537522444,pursuer_1_0
1964.2736,500,48984.060855,pursuer_0_0.4919529027613716,pursuer_0_1.1681008131871018,pursuer_0_0
-233.73416,500,48984.060941,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-117.95081,500,48984.061028,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-196.99707,500,48984.061113,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2445.6345,500,48984.061198,pursuer_0_0.433824351265748,pursuer_0_1.084779097672151,pursuer_0_0
2787.2925,500,48984.061283,pursuer_1_0.3820034192423519,pursuer_1_1.1774702614846972,pursuer_1_0
887.6095,500,48984.061369,pursuer_0_0.6253411687968554,pursuer_0_1.3520754146093796,pursuer_0_0
-192.39047,500,48984.061455,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-125.97482,500,48984.061539,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-229.21466,500,48984.061624,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
880.14307,500,49171.363439,pursuer_0_0.6264606822269567,pursuer_0_1.349763657309077,pursuer_0_0
1074.0151,500,49171.363698,pursuer_1_0.5891967275755174,pursuer_1_1.3033479810824298,pursuer_1_0
2522.1917,500,49171.36382,pursuer_0_0.42438011395435765,pursuer_0_1.047909373003276,pursuer_0_0
2598.3022,500,49171.363919,pursuer_1_0.408494133399093,pursuer_1_1.1667089595167075,pursuer_1_0
2747.0837,500,49171.364009,pursuer_0_0.40235070421703484,pursuer_0_1.0602217460925583,pursuer_0_0
-205.40984,500,49171.364097,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2508.553,500,49171.364184,pursuer_0_0.4259065132451022,pursuer_0_1.0493710303568426,pursuer_0_0
2230.6643,500,49171.364271,pursuer_1_0.44610425306348905,pursuer_1_1.0872683268498449,pursuer_1_0
970.01843,500,49171.364358,pursuer_0_0.6151533845636398,pursuer_0_1.3442025236906758,pursuer_0_0
223.05707,500,49171.364446,pursuer_1_0.7005744164156956,pursuer_1_1.4396194882145403,pursuer_1_0
2848.076,500,49171.364531,pursuer_0_0.3866424231446641,pursuer_0_1.4665787404920385,pursuer_0_0
1747.4849,500,49171.364618,pursuer_1_0.5080378509357637,pursuer_1_1.1914305340743678,pursuer_1_0
2458.4,500,49171.364704,pursuer_0_0.4340058068676702,pursuer_0_1.0624152070400255,pursuer_0_0
2856.1562,500,49171.364799,pursuer_1_0.37551983846931,pursuer_1_1.2110518693547252,pursuer_1_0
2565.0652,500,49171.364888,pursuer_0_0.42172050431159036,pursuer_0_1.4196729806939214,pursuer_0_0
2128.8455,500,49171.364975,pursuer_1_0.4575459596376013,pursuer_1_1.1049157468369823,pursuer_1_0
-103.02022,500,49636.515109,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2592.2148,500,49636.515899,pursuer_1_0.4111659339974934,pursuer_1_1.1564435188283457,pursuer_1_0
-115.61877,500,49636.515944,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-215.00983,500,49636.515971,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2645.4558,500,49636.515993,pursuer_0_0.41221208998845515,pursuer_0_1.0477656856424193,pursuer_0_0
-218.56708,500,49636.516014,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
202.59299,500,49636.516035,pursuer_0_0.7148949671923405,pursuer_0_1.456400297834416,pursuer_0_0
1631.2594,500,49636.516056,pursuer_1_0.5208106856099448,pursuer_1_1.2117724122296423,pursuer_1_0
-133.37518,500,49636.516076,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2540.8623,500,49636.516096,pursuer_1_0.4142131927187741,pursuer_1_1.0205545800153744,pursuer_1_0
-104.62908,500,49636.516117,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2363.0981,500,49636.516137,pursuer_1_0.43510003890368554,pursuer_1_1.0951336823088862,pursuer_1_0
2938.6702,500,49636.516157,pursuer_0_0.3731101481289274,pursuer_0_1.2824003771430788,pursuer_0_0
1394.7252,500,49636.516177,pursuer_1_0.5491486005184719,pursuer_1_1.24679849640249,pursuer_1_0
-104.96783,500,49636.516197,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-194.1379,500,49636.516217,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2215.7483,500,51130.814203,pursuer_0_0.462201508076604,pursuer_0_1.114639274972478,pursuer_0_0
2352.417,500,51130.815355,pursuer_1_0.4333371336085912,pursuer_1_1.074236214449405,pursuer_1_0
-113.24307,500,51130.815545,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1549.2716,500,51130.815657,pursuer_1_0.528942916146299,pursuer_1_1.5,pursuer_1_0
-103.72698,500,51130.81575,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2524.2021,500,51130.815839,pursuer_1_0.41571592268407664,pursuer_1_1.0381273013943921,pursuer_1_0
2819.74,500,51130.81593,pursuer_0_0.3908696375761127,pursuer_0_1.3598151145655988,pursuer_0_0
2277.6858,500,51130.816018,pursuer_1_0.44391600077793536,pursuer_1_1.238791704888182,pursuer_1_0
-125.80025,500,51130.816106,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2034.0618,500,51130.816191,pursuer_1_0.47629743214919806,pursuer_1_1.3955910634470494,pursuer_1_0
2487.4797,500,51130.816278,pursuer_0_0.43066795067553454,pursuer_0_1.5,pursuer_0_0
-211.50717,500,51130.816363,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2314.9768,500,51130.816447,pursuer_0_0.44823809030107076,pursuer_0_1.0896324517002924,pursuer_0_0
-201.87589,500,51130.816534,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2719.4324,500,51130.816618,pursuer_0_0.4023434235636673,pursuer_0_1.112542132047502,pursuer_0_0
-226.3154,500,51130.816705,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
909.4935,500,52274.978289,pursuer_0_0.623914545619879,pursuer_0_1.41823783667752,pursuer_0_0
2617.1243,500,52274.978407,pursuer_1_0.4018134916739246,pursuer_1_1.4340767414660052,pursuer_1_0
2368.233,500,52274.978461,pursuer_0_0.441860333684404,pursuer_0_1.0776792762364538,pursuer_0_0
1159.3627,500,52274.978507,pursuer_1_0.5778841853126626,pursuer_1_1.2961056855578283,pursuer_1_0
-113.87666,500,52274.978557,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
