#{"t_start": 1724071915.097326, "env_id": "None"}
r,l,t,arousal,satiety,social-touch
930.4452,500,99512.233361,pursuer_1_0.6134630684691971,pursuer_1_1.3662981944102819,pursuer_1_0
1572.8777,500,99512.233401,pursuer_0_0.5352640544064773,pursuer_0_1.3632960414687607,pursuer_0_0
2009.8905,500,99512.233439,pursuer_1_0.47138229338938187,pursuer_1_1.1303423310319443,pursuer_1_0
2744.7793,500,99512.233477,pursuer_0_0.39962285134622205,pursuer_0_1.4095114098406487,pursuer_0_0
-205.95534,500,99512.233514,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1834.3839,500,99512.233552,pursuer_0_0.5047265589312965,pursuer_0_1.4738425452301578,pursuer_0_0
2938.7427,500,99512.233589,pursuer_1_0.36871318237939193,pursuer_1_1.352638671589078,pursuer_1_0
1485.2994,500,99512.233627,pursuer_0_0.552517578738475,pursuer_0_1.4636409141613642,pursuer_0_0
1790.9181,500,99512.233663,pursuer_1_0.5114929456768788,pursuer_1_1.4645979892873773,pursuer_1_0
2622.7073,500,99512.2337,pursuer_0_0.41321555315622893,pursuer_0_1.3334274650070157,pursuer_0_0
-205.47385,500,99512.233736,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
836.8752,500,99512.233773,pursuer_0_0.636576953459161,pursuer_0_1.3632958917263425,pursuer_0_0
2244.3438,500,99512.233809,pursuer_1_0.4482138951634535,pursuer_1_1.3650109840894749,pursuer_1_0
1840.3402,500,99643.473558,pursuer_0_0.5064433898095794,pursuer_0_1.4869242257540674,pursuer_0_0
580.3461,500,99643.474434,pursuer_1_0.6511801407240029,pursuer_1_1.390079653720221,pursuer_1_0
2483.9395,500,99643.474513,pursuer_0_0.4278453626402332,pursuer_0_1.3200016070102956,pursuer_0_0
2965.1624,500,99643.47456,pursuer_1_0.3617325721552919,pursuer_1_1.322546995498572,pursuer_1_0
2053.9766,500,99643.474598,pursuer_0_0.4774755809086757,pursuer_0_1.1419592498845046,pursuer_0_0
2622.8909,500,99643.474635,pursuer_1_0.4007250020196492,pursuer_1_1.3540497725064156,pursuer_1_0
2744.7837,500,99643.474669,pursuer_0_0.5205194478543497,pursuer_0_1.4614698343737886,pursuer_0_0
448.34622,500,99643.474704,pursuer_1_0.6702432518004998,pursuer_1_1.4035121406702944,pursuer_1_0
2563.772,500,99643.474739,pursuer_0_0.41938585959744157,pursuer_0_1.360870914253283,pursuer_0_0
2432.6978,500,99643.474774,pursuer_1_0.4259994982937686,pursuer_1_1.0512651634386154,pursuer_1_0
1250.163,500,99643.474809,pursuer_0_0.5722520798015834,pursuer_0_1.2796397083282194,pursuer_0_0
2163.7478,500,99643.474843,pursuer_1_0.45651156084451167,pursuer_1_1.1061735025662773,pursuer_1_0
736.32263,500,99643.474877,pursuer_0_0.6523369547291545,pursuer_0_1.475711128034501,pursuer_0_0
1227.4879,500,99643.474912,pursuer_1_0.5680339400498217,pursuer_1_1.2791469760880558,pursuer_1_0
2273.9275,500,99643.474946,pursuer_0_0.45439546362328226,pursuer_0_1.330661763265415,pursuer_0_0
2262.1433,500,99643.474981,pursuer_1_0.4441852213868295,pursuer_1_1.409603427601043,pursuer_1_0
2730.244,500,99780.423711,pursuer_0_0.4020037540987667,pursuer_0_1.2432565877847757,pursuer_0_0
2254.5684,500,99780.425107,pursuer_1_0.45556928902502475,pursuer_1_1.483470194893241,pursuer_1_0
3071.5085,500,99780.425177,pursuer_0_0.4247563000834819,pursuer_0_1.2960465919242408,pursuer_0_0
1586.0482,500,99780.425223,pursuer_1_0.5329994297399098,pursuer_1_1.3321509526214896,pursuer_1_0
3015.9932,500,99780.425261,pursuer_0_0.37233385213498443,pursuer_0_1.4205739138367923,pursuer_0_0
1611.1733,500,99780.4253,pursuer_1_0.5339589026881852,pursuer_1_1.3696732335856403,pursuer_1_0
1885.587,500,99780.425339,pursuer_0_0.5079714397378315,pursuer_0_1.347192208319778,pursuer_0_0
2608.284,500,99780.425371,pursuer_1_0.4052888149528901,pursuer_1_1.2137080034510999,pursuer_1_0
1561.4237,500,99780.425403,pursuer_0_0.5398406722610701,pursuer_0_1.2377501544053153,pursuer_0_0
2390.4236,500,99780.425434,pursuer_1_0.4312773941116289,pursuer_1_1.0603073702188601,pursuer_1_0
272.36133,500,99780.425468,pursuer_0_0.7023566787127523,pursuer_0_1.445281371187079,pursuer_0_0
1103.8256,500,99780.4255,pursuer_1_0.5904891381340133,pursuer_1_1.4872589924211053,pursuer_1_0
2713.092,500,99780.425531,pursuer_0_0.4010082059870467,pursuer_0_1.322351780854761,pursuer_0_0
1788.8053,500,99780.425562,pursuer_1_0.5051340151198752,pursuer_1_1.4017469509502594,pursuer_1_0
1152.0056,500,99780.425593,pursuer_0_0.5913246278894276,pursuer_0_1.4893790814970957,pursuer_0_0
2450.8499,500,99780.425624,pursuer_1_0.4228097260136021,pursuer_1_1.4475110085563943,pursuer_1_0
2422.508,500,99882.230385,pursuer_0_0.41889841065753075,pursuer_0_1.364963288617784,pursuer_0_0
2915.8918,500,99882.230505,pursuer_1_0.3723030398140948,pursuer_1_1.4641545659471709,pursuer_1_0
-107.65707,500,99882.230552,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2515.3542,500,99882.230591,pursuer_1_0.416639384587927,pursuer_1_1.4285931385697554,pursuer_1_0
2164.1443,500,99882.230627,pursuer_0_0.4686727742778731,pursuer_0_1.479388500565477,pursuer_0_0
2567.6433,500,99882.230662,pursuer_1_0.4132513333187937,pursuer_1_1.3218021221392555,pursuer_1_0
2785.1082,500,99882.230696,pursuer_0_0.4472000038184797,pursuer_0_1.4237637292196759,pursuer_0_0
1953.4845,500,99882.23073,pursuer_1_0.4804740518845672,pursuer_1_1.1483272959934174,pursuer_1_0
1614.0906,500,99882.230764,pursuer_0_0.5367839700866328,pursuer_0_1.4948740671046545,pursuer_0_0
1576.6134,500,99882.230798,pursuer_1_0.5272483360125858,pursuer_1_1.5,pursuer_1_0
2293.6665,500,99882.230833,pursuer_0_0.4515891544472194,pursuer_0_1.383495993783808,pursuer_0_0
2594.6345,500,99882.230869,pursuer_1_0.40651482363530106,pursuer_1_1.391854306031565,pursuer_1_0
195.23796,500,99882.230905,pursuer_0_0.7187463221012231,pursuer_0_1.4620687631456966,pursuer_0_0
2886.167,500,99882.230941,pursuer_1_0.37795380679877943,pursuer_1_1.2788105049776168,pursuer_1_0
2493.2612,500,99882.230975,pursuer_0_0.42088292268903776,pursuer_0_1.3651644806105399,pursuer_0_0
2499.8633,500,99882.231009,pursuer_1_0.42178125903051855,pursuer_1_1.061159234781892,pursuer_1_0
2596.782,500,99985.331335,pursuer_0_0.41537437054829796,pursuer_0_1.3283301735095399,pursuer_0_0
2873.0461,500,99985.332193,pursuer_1_0.37711573787186076,pursuer_1_1.424035914555852,pursuer_1_0
2861.8643,500,99985.332272,pursuer_0_0.5774930114724589,pursuer_0_1.1366623067064079,pursuer_0_0
-200.83748,500,99985.332316,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1034.5052,500,99985.33235,pursuer_0_0.6123911328978903,pursuer_0_1.486006032384818,pursuer_0_0
2350.1345,500,99985.332384,pursuer_1_0.440503020365289,pursuer_1_1.4604444219127057,pursuer_1_0
2794.1042,500,99985.332418,pursuer_0_0.3909823950981349,pursuer_0_1.2844271777905678,pursuer_0_0
747.5092,500,99985.332449,pursuer_1_0.63528662227968,pursuer_1_1.3778279996831797,pursuer_1_0
2501.4536,500,99985.332481,pursuer_0_0.43484258124444464,pursuer_0_1.4827446499613828,pursuer_0_0
-212.09497,500,99985.332512,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2193.4175,500,99985.332543,pursuer_0_0.47333954747649715,pursuer_0_1.3917934640765162,pursuer_0_0
-85.063614,500,99985.332574,pursuer_1_0.7423792092203054,pursuer_1_1.4872080848433369,pursuer_1_0
-93.44495,500,99985.332604,pursuer_0_0.6955659703731532,pursuer_0_0,pursuer_0_0
811.311,500,99985.332634,pursuer_1_0.6254389174438363,pursuer_1_1.35096172596234,pursuer_1_0
2834.8264,500,99985.332665,pursuer_0_0.3874605983744988,pursuer_0_1.335450731535143,pursuer_0_0
850.33746,500,99985.332696,pursuer_1_0.6164759395260095,pursuer_1_1.3396776359727738,pursuer_1_0
2566.5083,500,100073.448247,pursuer_0_0.4209565047576337,pursuer_0_1.0441551280968808,pursuer_0_0
2549.5405,500,100073.449441,pursuer_1_0.40892203915617314,pursuer_1_1.2855920888060877,pursuer_1_0
-76.80901,500,100073.449507,pursuer_0_0.7293646506499094,pursuer_0_0,pursuer_0_0
2798.8955,500,100073.449543,pursuer_1_0.3806451428426422,pursuer_1_1.2346989668927484,pursuer_1_0
-144.21736,500,100073.449576,pursuer_0_0.6855402918476823,pursuer_0_0,pursuer_0_0
2152.0986,500,100073.449608,pursuer_1_0.4595131963818435,pursuer_1_1.4027116127332264,pursuer_1_0
1129.7069,500,100073.44964,pursuer_0_0.5953091389491941,pursuer_0_1.3113102252442892,pursuer_0_0
473.91904,500,100073.44967,pursuer_1_0.6638784238504088,pursuer_1_1.398250848824197,pursuer_1_0
807.85077,500,100073.4497,pursuer_0_0.5656275914300399,pursuer_0_1.3593041849456347,pursuer_0_0
3035.0588,500,100073.449731,pursuer_1_0.36071501186334687,pursuer_1_1.3711780238997369,pursuer_1_0
2325.1345,500,100073.449761,pursuer_0_0.4474890474218596,pursuer_0_1.089835037529516,pursuer_0_0
2490.5276,500,100073.449791,pursuer_1_0.413134420457982,pursuer_1_1.2888492372032294,pursuer_1_0
3062.9683,500,100073.449821,pursuer_0_0.3638703790797869,pursuer_0_1.2481451115898337,pursuer_0_0
498.78714,500,100073.449851,pursuer_1_0.6686431983101815,pursuer_1_1.4047317026803567,pursuer_1_0
2950.538,500,100073.449884,pursuer_0_0.37532611283562145,pursuer_0_1.4853001391671685,pursuer_0_0
2876.3828,500,100073.449915,pursuer_1_0.3767675481197015,pursuer_1_1.4501273515893007,pursuer_1_0
2292.0696,500,107258.569541,pursuer_0_0.46232289483459005,pursuer_0_1.094610628452171,pursuer_0_0
2140.3423,500,107258.569904,pursuer_1_0.4579913931817401,pursuer_1_1.4324424354929621,pursuer_1_0
-117.141106,500,107258.569972,pursuer_0_0.7075849948484966,pursuer_0_0,pursuer_0_0
2028.7412,500,107258.570014,pursuer_1_0.472802444729353,pursuer_1_1.1430480601060327,pursuer_1_0
1301.4847,500,107258.570053,pursuer_0_0.5746024245819047,pursuer_0_1.497899863900637,pursuer_0_0
2386.899,500,107258.570091,pursuer_1_0.4245639445902255,pursuer_1_1.0584201511269167,pursuer_1_0
2705.0645,500,107258.570128,pursuer_0_0.40598560072396833,pursuer_0_1.4119688227084728,pursuer_0_0
2459.616,500,107258.570164,pursuer_1_0.42416931258276463,pursuer_1_1.2696424402103281,pursuer_1_0
-112.6976,500,107258.570201,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2370.4084,500,107258.570236,pursuer_1_0.4384096752764257,pursuer_1_1.386497962138304,pursuer_1_0
2435.124,500,107258.570267,pursuer_0_0.4348248800702675,pursuer_0_1.483705289000022,pursuer_0_0
2053.8037,500,107258.570295,pursuer_1_0.4715929741911351,pursuer_1_1.4645403024754993,pursuer_1_0
2715.723,500,107258.570322,pursuer_0_0.40260372273294504,pursuer_0_1.4661957397995962,pursuer_0_0
1517.0123,500,107258.570351,pursuer_1_0.5401839146772733,pursuer_1_1.4245026526208286,pursuer_1_0
2488.169,500,107258.570382,pursuer_0_0.43006439991834644,pursuer_0_1.0645247377364235,pursuer_0_0
1897.6425,500,107258.570427,pursuer_1_0.4983228782030275,pursuer_1_1.4940020662616995,pursuer_1_0
268.46933,500,107384.066961,pursuer_0_0.7014438190179147,pursuer_0_1.4430223708056198,pursuer_0_0
-218.9195,500,107384.067774,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2845.3137,500,107384.06782,pursuer_0_0.3997201764606491,pursuer_0_1.1928193612300344,pursuer_0_0
2710.1602,500,107384.06786,pursuer_1_0.39538505708031974,pursuer_1_1.482283774913238,pursuer_1_0
1735.0762,500,107384.067884,pursuer_0_0.5241973697338138,pursuer_0_1.2841447114810909,pursuer_0_0
2242.0095,500,107384.067907,pursuer_1_0.44870679623437365,pursuer_1_1.4171816764769443,pursuer_1_0
2635.974,500,107384.067929,pursuer_0_0.4268033118865715,pursuer_0_1.024762184510982,pursuer_0_0
2640.8667,500,107384.06795,pursuer_1_0.4044265436767048,pursuer_1_1.3151846937757043,pursuer_1_0
1930.0756,500,107384.067972,pursuer_0_0.49685057458137666,pursuer_0_1.4830023586210277,pursuer_0_0
2536.014,500,107384.068006,pursuer_1_0.41856011446013497,pursuer_1_1.4905308303311893,pursuer_1_0
3042.264,500,107384.068046,pursuer_0_0.42534591721142356,pursuer_0_1.4252635583103619,pursuer_0_0
1847.067,500,107384.068551,pursuer_1_0.49412361357195367,pursuer_1_1.1686552830623627,pursuer_1_0
2741.0671,500,107384.068614,pursuer_0_0.4053261953967464,pursuer_0_1.4849801493082977,pursuer_0_0
2554.885,500,107384.068638,pursuer_1_0.4131402476233202,pursuer_1_1.403847434579399,pursuer_1_0
-132.30887,500,107384.068659,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
264.18854,500,107384.068704,pursuer_1_0.6975601172998721,pursuer_1_1.442010008003037,pursuer_1_0
479.72202,500,107529.976698,pursuer_0_0.5533489600537483,pursuer_0_1.4172210329429709,pursuer_0_0
2151.9236,500,107529.977082,pursuer_1_0.45541794421687637,pursuer_1_1.2407659640042068,pursuer_1_0
-141.31766,500,107529.977149,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2806.3352,500,107529.977191,pursuer_1_0.38307474479170545,pursuer_1_1.4340148017650867,pursuer_1_0
2182.9177,500,107529.977235,pursuer_0_0.465282674900314,pursuer_0_1.2732191523021292,pursuer_0_0
1650.5095,500,107529.977268,pursuer_1_0.5188522978717801,pursuer_1_1.3398917514246547,pursuer_1_0
2820.976,500,107529.977303,pursuer_0_0.3947641165937372,pursuer_0_1.478553857385811,pursuer_0_0
1431.4417,500,107529.977337,pursuer_1_0.5461398467536964,pursuer_1_1.2789930108923662,pursuer_1_0
1532.9598,500,107529.977369,pursuer_0_0.5441362824668289,pursuer_0_1.4086437014442577,pursuer_0_0
2457.299,500,107529.977402,pursuer_1_0.42475162050792364,pursuer_1_1.4098397795421584,pursuer_1_0
780.41174,500,107529.977437,pursuer_0_0.6412230086907555,pursuer_0_1.4018442491302687,pursuer_0_0
2586.528,500,107529.978043,pursuer_1_0.4106703865697062,pursuer_1_1.4764186604295155,pursuer_1_0
2137.5754,500,107529.978117,pursuer_0_0.47762984935600444,pursuer_0_1.4822312253725214,pursuer_0_0
2526.1348,500,107529.978159,pursuer_1_0.41667415551561643,pursuer_1_1.4601425162702841,pursuer_1_0
-139.4747,500,107529.978194,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2885.4524,500,107529.978229,pursuer_1_0.3770325050815566,pursuer_1_1.3771849906763938,pursuer_1_0
2762.9102,500,107633.096894,pursuer_0_0.3984666179327954,pursuer_0_1.3791204533476098,pursuer_0_0
1973.9105,500,107633.097363,pursuer_1_0.47825940080058216,pursuer_1_1.1417766249668047,pursuer_1_0
1970.6798,500,107633.097419,pursuer_0_0.4923150115235591,pursuer_0_1.4620378312699267,pursuer_0_0
1800.749,500,107633.097453,pursuer_1_0.5031933147965725,pursuer_1_1.3456174633101001,pursuer_1_0
1400.0204,500,107633.097484,pursuer_0_0.562754088441472,pursuer_0_1.2681279400709973,pursuer_0_0
2112.716,500,107633.097515,pursuer_1_0.46345390146623255,pursuer_1_1.316610218528588,pursuer_1_0
2867.9043,500,107633.097546,pursuer_0_0.4039743232071643,pursuer_0_1.423520516263251,pursuer_0_0
879.5881,500,107633.097577,pursuer_1_0.6199831381652584,pursuer_1_1.3525563539232501,pursuer_1_0
2413.0178,500,107633.097607,pursuer_0_0.4482332901606978,pursuer_0_1.424074465969595,pursuer_0_0
2445.4067,500,107633.097638,pursuer_1_0.4207366532452701,pursuer_1_1.0384865852253002,pursuer_1_0
2079.5432,500,107633.097667,pursuer_0_0.4766539571910666,pursuer_0_1.1391307701707447,pursuer_0_0
1612.1394,500,107633.097697,pursuer_1_0.5258683434421129,pursuer_1_1.2536394165718738,pursuer_1_0
2194.3162,500,107633.097727,pursuer_0_0.46270119049583297,pursuer_0_1.115507877188816,pursuer_0_0
2737.428,500,107633.097757,pursuer_1_0.3892119889929381,pursuer_1_1.313327070519518,pursuer_1_0
2533.7837,500,107633.097787,pursuer_0_0.42349547850696984,pursuer_0_1.044341208945966,pursuer_0_0
1705.4388,500,107633.097819,pursuer_1_0.5090649990221632,pursuer_1_1.1901956210798266,pursuer_1_0
-120.31791,500,107750.654509,pursuer_0_0.7124029308534702,pursuer_0_0,pursuer_0_0
2173.5898,500,107750.655335,pursuer_1_0.45856441717081364,pursuer_1_1.1294581074246737,pursuer_1_0
2540.1335,500,107750.655403,pursuer_0_0.47915299743369266,pursuer_0_1.0262502093318682,pursuer_0_0
1997.696,500,107750.655443,pursuer_1_0.4734590953040344,pursuer_1_1.149930737232842,pursuer_1_0
-139.41945,500,107750.655478,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1955.9623,500,107750.655509,pursuer_1_0.4785508505042719,pursuer_1_1.1437248696146394,pursuer_1_0
814.94635,500,107750.655556,pursuer_0_0.5747654742498629,pursuer_0_1.3613599219582495,pursuer_0_0
1757.6338,500,107750.655584,pursuer_1_0.5051069338595584,pursuer_1_1.426208413444789,pursuer_1_0
-130.88211,500,107750.655612,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2957.0142,500,107750.655643,pursuer_1_0.3649783263920481,pursuer_1_1.3127556771074445,pursuer_1_0
1505.5743,500,107750.655672,pursuer_0_0.5428758520901534,pursuer_0_1.2393570207991804,pursuer_0_0
577.9093,500,107750.655701,pursuer_1_0.652403013949253,pursuer_1_1.3855224901477494,pursuer_1_0
2879.9443,500,107750.655729,pursuer_0_0.5006781388907274,pursuer_0_1.2645637157558036,pursuer_0_0
-217.31169,500,107750.65577,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2404.0583,500,107750.655812,pursuer_0_0.44106066136384114,pursuer_0_1.265995539093936,pursuer_0_0
2275.2236,500,107750.655848,pursuer_1_0.44567409399809793,pursuer_1_1.48938388850927,pursuer_1_0
1603.9209,500,107873.50584,pursuer_0_0.5366386084473029,pursuer_0_1.4485139046840352,pursuer_0_0
2673.9229,500,107873.506986,pursuer_1_0.3980698169612379,pursuer_1_1.4521888708679451,pursuer_1_0
-140.311,500,107873.507058,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2683.3152,500,107873.507096,pursuer_1_0.39814259337780145,pursuer_1_1.3600509340282414,pursuer_1_0
814.2114,500,107873.50714,pursuer_0_0.6345707064336334,pursuer_0_1.362351448522779,pursuer_0_0
327.70938,500,107873.507184,pursuer_1_0.6851634631645038,pursuer_1_1.4943794701133188,pursuer_1_0
1381.6831,500,107873.507223,pursuer_0_0.564895753022928,pursuer_0_1.4937357758473058,pursuer_0_0
470.29047,500,107873.507258,pursuer_1_0.6662428757820866,pursuer_1_1.407119823324245,pursuer_1_0
-129.93237,500,107873.507294,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-213.76231,500,107873.507328,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-111.25527,500,107873.507367,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
62.133003,500,107873.507408,pursuer_1_0.7206349104413019,pursuer_1_1.4677948044604328,pursuer_1_0
2571.2295,500,107873.507449,pursuer_0_0.4156482917706325,pursuer_0_1.438216426700094,pursuer_0_0
2384.1401,500,107873.507487,pursuer_1_0.4307888168914849,pursuer_1_1.064315012366268,pursuer_1_0
2654.6248,500,107873.507524,pursuer_0_0.4808593963513414,pursuer_0_1.4950604818533335,pursuer_0_0
1301.9432,500,107873.507558,pursuer_1_0.5654304586496687,pursuer_1_1.2795057123590823,pursuer_1_0
-128.6674,500,108002.842096,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1044.4833,500,108002.843282,pursuer_1_0.5957660055797339,pursuer_1_1.3319211660184351,pursuer_1_0
3141.3137,500,108002.843346,pursuer_0_0.35384964624673837,pursuer_0_1.3300604997796557,pursuer_0_0
-186.2394,500,108002.843381,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2399.856,500,108002.843416,pursuer_0_0.5062226469101295,pursuer_0_1.249123816387489,pursuer_0_0
-197.77519,500,108002.843448,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2761.5056,500,108002.843479,pursuer_0_0.501702776244893,pursuer_0_1.4006460029314804,pursuer_0_0
741.05817,500,108002.84351,pursuer_1_0.6373938960958005,pursuer_1_1.4065006367452004,pursuer_1_0
1630.5599,500,108002.843543,pursuer_0_0.5296947731511562,pursuer_0_1.2205983593024519,pursuer_0_0
2794.593,500,108002.843573,pursuer_1_0.38214149188817104,pursuer_1_1.3502741521703925,pursuer_1_0
2651.4944,500,108002.843603,pursuer_0_0.4407201126377263,pursuer_0_1.473985695481916,pursuer_0_0
1593.9164,500,108002.843634,pursuer_1_0.5276677284545583,pursuer_1_1.2711245432308766,pursuer_1_0
2790.6904,500,108002.843663,pursuer_0_0.391194373751529,pursuer_0_1.318796187213093,pursuer_0_0
1155.4757,500,108002.843694,pursuer_1_0.577374611250994,pursuer_1_1.2864776375953504,pursuer_1_0
2345.0222,500,108002.843723,pursuer_0_0.4203371905352873,pursuer_0_1.2339560207040634,pursuer_0_0
2384.679,500,108002.843754,pursuer_1_0.42857210253929484,pursuer_1_1.058204194537355,pursuer_1_0
-109.95558,500,108114.483544,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-179.78485,500,108114.483943,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2957.2686,500,108114.483993,pursuer_0_0.37915595106251243,pursuer_0_1.343978159571244,pursuer_0_0
361.24457,500,108114.484023,pursuer_1_0.6863977935380489,pursuer_1_1.4276277615521347,pursuer_1_0
1219.9395,500,108114.484051,pursuer_0_0.5811279487476948,pursuer_0_1.4640347731946408,pursuer_0_0
